step,Episode/rew_acceleration,Episode/rew_action_rate,Episode/rew_action_smoothness2,Episode/rew_alive,Episode/rew_ang_vel_xy,Episode/rew_base_height,Episode/rew_contact_no_vel,Episode/rew_dof_pos_error,Episode/rew_dof_vel,Episode/rew_drift,Episode/rew_feet_air_time,Episode/rew_feet_clearance,Episode/rew_feet_orientation,Episode/rew_gait_contact,Episode/rew_gait_swing,Episode/rew_heading_drift,Episode/rew_hip_pos,Episode/rew_joint_torques,Episode/rew_knee_flexion,Episode/rew_leg_load_balance,Episode/rew_lin_vel_z,Episode/rew_orientation,Episode/rew_similar_to_default,Episode/rew_torque_limits,Episode/rew_tracking_ang_vel,Episode/rew_tracking_lin_vel,Loss/entropy,Loss/learning_rate,Loss/surrogate,Loss/value,Perf/collection_time,Perf/learning_time,Perf/total_fps,Policy/mean_std,Train/mean_episode_length,Train/mean_episode_length/time,Train/mean_reward,Train/mean_reward/time
3523,-1.1059436798095703,-0.01920279674232006,-0.025287969037890434,0.472859263420105,-0.07037389278411865,-1.2739568774122745e-05,-0.014172944240272045,-0.00874348171055317,-0.01518525741994381,-0.7911378741264343,0.0012713646283373237,1.1614980697631836,-0.043830305337905884,0.5630832314491272,-0.032728180289268494,-0.07819145917892456,-0.03165524825453758,-0.001908895093947649,1.4684827327728271,-0.015511284582316875,-0.0002483208372723311,-0.012733273208141327,-0.049052804708480835,-0.2954360842704773,0.6705293655395508,3.4685897827148438,-10.806317329406738,0.0002601229352876544,-0.003522775834426284,0.09945826232433319,0.6338472366333008,0.09677529335021973,134548.0,0.15075166523456573,974.0900268554688,964.9600219726562,107.05997467041016,104.7005615234375
3524,-1.100176215171814,-0.01913510262966156,-0.0251927487552166,0.47198396921157837,-0.06862510740756989,-1.3247047718323302e-05,-0.014398206025362015,-0.008764314465224743,-0.015122756361961365,-0.7843590974807739,0.0014571910724043846,1.1636919975280762,-0.04552125930786133,0.5657894015312195,-0.03162630647420883,-0.07471643388271332,-0.03148437291383743,-0.0019103658851236105,1.4656823873519897,-0.015898985788226128,-0.00024661130737513304,-0.01105413120239973,-0.04908286780118942,-0.29850849509239197,0.6695687770843506,3.467620372772217,-10.784965515136719,0.0002601229352876544,-0.002741252537816763,0.18886823952198029,0.6359348297119141,0.10426688194274902,132807.0,0.15136826038360596,979.9099731445312,965.7899780273438,107.88613891601562,104.69474792480469
3525,-1.0927294492721558,-0.01901513710618019,-0.025031354278326035,0.47131776809692383,-0.07136782258749008,-1.3478873370331712e-05,-0.014411849901080132,-0.008782031945884228,-0.014999939128756523,-0.7982223033905029,0.0013549666618928313,1.161615014076233,-0.04672711715102196,0.5652887225151062,-0.0314989909529686,-0.07987929880619049,-0.03197014704346657,-0.001916127628646791,1.4650113582611084,-0.01598665863275528,-0.0002489440084900707,-0.014055004343390465,-0.0489143431186676,-0.3033684194087982,0.6680216193199158,3.455409049987793,-10.747568130493164,0.0002601229352876544,-0.003817318007349968,0.0718073919415474,0.643085241317749,0.10465002059936523,131468.0,0.1510467827320099,943.97998046875,953.5700073242188,103.73644256591797,102.9860610961914
3526,-1.1300915479660034,-0.019687902182340622,-0.025877024978399277,0.48616331815719604,-0.07173048704862595,-1.3073460650048219e-05,-0.01503768004477024,-0.008975328877568245,-0.01561354473233223,-0.8146597146987915,0.0013442642521113157,1.1994880437850952,-0.04758208990097046,0.5828686356544495,-0.03255374729633331,-0.08533047139644623,-0.03310578688979149,-0.001965785399079323,1.5121686458587646,-0.015805255621671677,-0.00025434844428673387,-0.013074023649096489,-0.050526928156614304,-0.304272323846817,0.6902684569358826,3.5608253479003906,-10.820870399475098,0.0002601229352876544,-0.003776341211050749,0.09257921576499939,0.6402478218078613,0.10444211959838867,132006.0,0.1507197618484497,969.8300170898438,959.4600219726562,106.37061309814453,103.39178466796875
3527,-1.0948847532272339,-0.019036032259464264,-0.02509087324142456,0.47104114294052124,-0.06949504464864731,-1.2801318916899618e-05,-0.014104682952165604,-0.008676053956151009,-0.014995172619819641,-0.782045841217041,0.0013334599789232016,1.158919095993042,-0.04417926073074341,0.5625824332237244,-0.03214002028107643,-0.07652454823255539,-0.032109953463077545,-0.0018945609917864203,1.4641504287719727,-0.014840997755527496,-0.0002442664990667254,-0.011876769363880157,-0.04863157495856285,-0.29436543583869934,0.6683530807495117,3.464601993560791,-10.773756980895996,0.0002601229352876544,-0.0035907055716961622,0.15149466693401337,0.6377396583557129,0.10387563705444336,132553.0,0.151267871260643,969.780029296875,976.469970703125,107.11146545410156,106.11932373046875
3528,-1.0610439777374268,-0.018410788848996162,-0.024179905652999878,0.4544803500175476,-0.0700017437338829,-1.2837133908760734e-05,-0.014585619792342186,-0.008372383192181587,-0.01467389427125454,-0.7527949810028076,0.0009873330127447844,1.1214230060577393,-0.044887274503707886,0.5405176877975464,-0.0316450260579586,-0.07719703763723373,-0.03138421103358269,-0.001829308457672596,1.4117597341537476,-0.014330192469060421,-0.0002470005420036614,-0.013875767588615417,-0.04690703749656677,-0.2805739641189575,0.6483533382415771,3.322488784790039,-10.74555492401123,0.00039018443203531206,-0.001602976000867784,0.0992591604590416,0.6391665935516357,0.10484576225280762,132126.0,0.15128569304943085,949.1699829101562,941.6300048828125,104.30781555175781,101.5611801147461
3529,-1.0942803621292114,-0.019022298976778984,-0.025027353316545486,0.47125452756881714,-0.06862691044807434,-1.2412661817506887e-05,-0.014378651045262814,-0.008672840893268585,-0.015058470889925957,-0.7672013640403748,0.0007810721872374415,1.161275863647461,-0.04537554830312729,0.5629361867904663,-0.03212714195251465,-0.06995819509029388,-0.032527197152376175,-0.001898889779113233,1.4655797481536865,-0.01508125476539135,-0.00024668092373758554,-0.010916291736066341,-0.04877977818250656,-0.2914000153541565,0.67249596118927,3.456045150756836,-10.710015296936035,0.00039018443203531206,-0.0023821485228836536,0.1431187242269516,0.6400253772735596,0.10447359085083008,132040.0,0.15148550271987915,983.010009765625,961.4500122070312,109.01111602783203,104.32550811767578
3530,-1.1069954633712769,-0.019211571663618088,-0.025266610085964203,0.47534602880477905,-0.07266815751791,-1.31372671603458e-05,-0.014515629038214684,-0.008745463564991951,-0.01524681132286787,-0.7946605086326599,0.0012288021389394999,1.1703259944915771,-0.04607241973280907,0.5666890144348145,-0.032721299678087234,-0.08509524911642075,-0.0332765206694603,-0.0019098863704130054,1.4764080047607422,-0.0161014124751091,-0.00025454943533986807,-0.015206744894385338,-0.048803072422742844,-0.29230985045433044,0.6763428449630737,3.474458694458008,-10.666510581970215,0.0002601229352876544,-0.0025496126618236303,0.17403283715248108,0.6442656517028809,0.09681868553161621,132648.0,0.15189364552497864,948.219970703125,952.2899780273438,103.70536041259766,103.16541290283203
3531,-1.0281286239624023,-0.017879145219922066,-0.02352933958172798,0.4427359104156494,-0.0673454999923706,-1.2121014151489362e-05,-0.013443494215607643,-0.008114571683108807,-0.014142277650535107,-0.7300766706466675,0.0012181905331090093,1.0892513990402222,-0.04140531271696091,0.5275231599807739,-0.03055703267455101,-0.07233349978923798,-0.03119293414056301,-0.001771288807503879,1.375426173210144,-0.014127576723694801,-0.00023812292783986777,-0.014113261364400387,-0.04552561044692993,-0.2704741060733795,0.6305500864982605,3.2486987113952637,-10.652142524719238,0.00017341530474368483,-0.0028952008578926325,0.12493109703063965,0.6384894847869873,0.09685325622558594,133684.0,0.1516929417848587,930.4299926757812,980.72998046875,102.64497375488281,106.62064361572266
3532,-1.1037143468856812,-0.019206373021006584,-0.025263821706175804,0.47612878680229187,-0.06968213617801666,-1.4953907339076977e-05,-0.01490876730531454,-0.008780589327216148,-0.015218295156955719,-0.7978576421737671,0.0011890553869307041,1.1720668077468872,-0.046909477561712265,0.569034993648529,-0.032382749021053314,-0.08037683367729187,-0.034254759550094604,-0.0019201207906007767,1.478414535522461,-0.016097884625196457,-0.0002509796468075365,-0.015539373271167278,-0.048824917525053024,-0.29390573501586914,0.6762341260910034,3.4901883602142334,-10.64073371887207,0.00017341530474368483,-0.001944260555319488,0.12327724695205688,0.6377933025360107,0.09718632698059082,133750.0,0.15199491381645203,964.5999755859375,973.9299926757812,106.2474136352539,105.03536224365234
3533,-1.1287803649902344,-0.01961006037890911,-0.025775428861379623,0.4873036742210388,-0.07238287478685379,-1.3800471606373321e-05,-0.01488899439573288,-0.008975441567599773,-0.015581230632960796,-0.8131536245346069,0.0013315788237378001,1.200648307800293,-0.04716845601797104,0.582344651222229,-0.03315545991063118,-0.07907730340957642,-0.03441648185253143,-0.001965705770999193,1.51486337184906,-0.017129451036453247,-0.0002553724916651845,-0.013109154999256134,-0.05014742910861969,-0.30062296986579895,0.6930157542228699,3.5725114345550537,-10.608742713928223,5.1382310630287975e-05,-0.0003987856034655124,0.132160022854805,0.637108325958252,0.09647226333618164,134005.0,0.15207403898239136,965.5599975585938,973.02001953125,106.57178497314453,105.30980682373047
3534,-1.1193349361419678,-0.01947478950023651,-0.02563607320189476,0.48431238532066345,-0.07072083652019501,-1.3028699868300464e-05,-0.014569486491382122,-0.00888204388320446,-0.015381291508674622,-0.7940532565116882,0.0018339380621910095,1.1944620609283447,-0.04577252268791199,0.5806978940963745,-0.032416366040706635,-0.0787283331155777,-0.03402666002511978,-0.0019442969933152199,1.504683256149292,-0.01654922030866146,-0.00025242529227398336,-0.012078273110091686,-0.04972236603498459,-0.2984361946582794,0.6908654570579529,3.564591884613037,-10.609792709350586,0.00011561020073713735,-0.0034859576262533665,0.12507717311382294,0.6351759433746338,0.09726810455322266,134213.0,0.15205001831054688,960.4199829101562,969.3599853515625,105.75320434570312,104.52772521972656
3535,-1.1137126684188843,-0.019339963793754578,-0.025438865646719933,0.4809633195400238,-0.0709104910492897,-1.3430799299385399e-05,-0.014463754370808601,-0.008777203038334846,-0.015353439375758171,-0.7936071753501892,0.0013643964193761349,1.1828341484069824,-0.045656196773052216,0.5732167959213257,-0.0331549309194088,-0.07398998737335205,-0.033176179975271225,-0.0019130778964608908,1.4946300983428955,-0.015817327424883842,-0.0002538853441365063,-0.014893854968249798,-0.04934198781847954,-0.28923875093460083,0.6853222846984863,3.5316054821014404,-10.641772270202637,0.00017341530474368483,-0.0039214990101754665,0.09443454444408417,0.6390776634216309,0.09677672386169434,133591.0,0.1517099142074585,977.6599731445312,973.8099975585938,108.63182067871094,105.60472106933594
3536,-1.1278705596923828,-0.01959804818034172,-0.025788821280002594,0.4869321286678314,-0.07216807454824448,-1.3304047570272814e-05,-0.014658831059932709,-0.008893219754099846,-0.015533514320850372,-0.8077477216720581,0.001476134522818029,1.2024198770523071,-0.04741482064127922,0.5824923515319824,-0.03296579048037529,-0.08042868971824646,-0.0343962199985981,-0.001945306546986103,1.5139110088348389,-0.015124795958399773,-0.0002517445245757699,-0.013095758855342865,-0.04982418939471245,-0.289827823638916,0.6920371055603027,3.581664562225342,-10.68236255645752,7.707346958341077e-05,-0.0018952409736812115,0.09055235981941223,0.6363656520843506,0.10323095321655273,132915.0,0.15145772695541382,976.5399780273438,948.2899780273438,108.02188873291016,102.69273376464844
3537,-1.1051479578018188,-0.01920168288052082,-0.025193145498633385,0.4759438931941986,-0.07176273316144943,-1.3994751498103142e-05,-0.015018314123153687,-0.008758309297263622,-0.015323164872825146,-0.8004714846611023,0.001409592921845615,1.174994707107544,-0.046006735414266586,0.5668330192565918,-0.032920386642217636,-0.07890194654464722,-0.03424850478768349,-0.0019177456852048635,1.4786348342895508,-0.015246065333485603,-0.0002524959563743323,-0.013017304241657257,-0.04866265505552292,-0.29464489221572876,0.676954448223114,3.480065107345581,-10.722293853759766,0.00017341530474368483,-0.0031127750407904387,0.12575852870941162,0.6308050155639648,0.10585832595825195,133444.0,0.15139001607894897,991.4500122070312,966.02001953125,109.11178588867188,104.04924774169922
3538,-1.137205958366394,-0.019769337028265,-0.02599700354039669,0.4918076992034912,-0.07190306484699249,-1.3359908734855708e-05,-0.014954939484596252,-0.008974316529929638,-0.015684351325035095,-0.8013989329338074,0.0018475153483450413,1.2152864933013916,-0.04858098924160004,0.5899251699447632,-0.03285130485892296,-0.076155886054039,-0.034097738564014435,-0.001963789574801922,1.5284242630004883,-0.016109991818666458,-0.0002517735119909048,-0.01167934201657772,-0.05012180656194687,-0.2943319082260132,0.7021241188049316,3.6176204681396484,-10.67648696899414,0.00017341530474368483,-0.0023307492956519127,0.1325390636920929,0.6383950710296631,0.104461669921875,132332.0,0.15176181495189667,974.6300048828125,952.27001953125,108.5586929321289,102.200927734375
3539,-1.0273065567016602,-0.01782047003507614,-0.023360267281532288,0.444045752286911,-0.0677245557308197,-1.2451981092453934e-05,-0.013807801529765129,-0.008134512230753899,-0.014231163077056408,-0.7477784156799316,0.0012536626309156418,1.092933177947998,-0.04353269189596176,0.5304755568504333,-0.03026074729859829,-0.06929828226566315,-0.03132776543498039,-0.001784652005881071,1.3800899982452393,-0.014957658015191555,-0.00023052236065268517,-0.012663844972848892,-0.04530790448188782,-0.27246329188346863,0.6297919154167175,3.2569942474365234,-10.670877456665039,0.00017341530474368483,-0.0022253950592130423,0.10510445386171341,0.6352822780609131,0.10446381568908691,132888.0,0.15170161426067352,967.219970703125,959.6099853515625,106.73438262939453,103.32769775390625
3540,-1.121523141860962,-0.019490089267492294,-0.02556104026734829,0.485059916973114,-0.0719308853149414,-1.3923988262831699e-05,-0.015185743570327759,-0.008926200680434704,-0.015562370419502258,-0.8066496849060059,0.0013995475601404905,1.1966960430145264,-0.04800528287887573,0.5807417631149292,-0.03270319104194641,-0.07073767483234406,-0.034241508692502975,-0.001963067799806595,1.5078996419906616,-0.016606036573648453,-0.00025306313182227314,-0.012973353266716003,-0.049515485763549805,-0.30326345562934875,0.6907660365104675,3.5572409629821777,-10.698034286499023,0.0002601229352876544,-0.0033581447787582874,0.10112094134092331,0.6410446166992188,0.10440635681152344,131871.0,0.15140222012996674,977.0700073242188,971.6500244140625,108.44715118408203,105.17372131347656
3541,-1.1399503946304321,-0.019794359803199768,-0.026041334494948387,0.4937717318534851,-0.07185246050357819,-1.4178840501699597e-05,-0.014937428757548332,-0.009019475430250168,-0.01566501520574093,-0.827002227306366,0.0017586573958396912,1.2181204557418823,-0.048061855137348175,0.5923792719841003,-0.03295521065592766,-0.0815100371837616,-0.034748442471027374,-0.0019774094689637423,1.5344569683074951,-0.016419148072600365,-0.00025712043861858547,-0.012217812240123749,-0.05007961392402649,-0.2993447184562683,0.6999553442001343,3.624051570892334,-10.668547630310059,0.0002601229352876544,-0.0022302065044641495,0.16583780944347382,0.6386759281158447,0.09674215316772461,133670.0,0.151797816157341,994.489990234375,959.780029296875,110.34996795654297,103.66634368896484
3542,-1.0687484741210938,-0.018607210367918015,-0.024480028077960014,0.46256643533706665,-0.06819608807563782,-1.683099071669858e-05,-0.014053493738174438,-0.008541010320186615,-0.014681289903819561,-0.8031181693077087,0.0012863249285146594,1.1359140872955322,-0.04436858743429184,0.5563863515853882,-0.0304714348167181,-0.0983179435133934,-0.03383546322584152,-0.0018713462632149458,1.4369711875915527,-0.015711598098278046,-0.00023922711261548102,-0.01425902545452118,-0.046832747757434845,-0.2895970344543457,0.6553266048431396,3.400998830795288,-10.677397727966309,0.0002601229352876544,-0.0033233773428946733,0.09029421210289001,0.6397240161895752,0.09701347351074219,133431.0,0.1514672189950943,957.2000122070312,954.47998046875,105.15276336669922,102.62621307373047
3543,-1.1027597188949585,-0.01913207769393921,-0.02519134245812893,0.47785085439682007,-0.06983950734138489,-1.3247155948192813e-05,-0.01424453966319561,-0.008696381002664566,-0.015104229561984539,-0.7767457365989685,0.0016845469363033772,1.1788028478622437,-0.04606813192367554,0.5717452168464661,-0.032318659126758575,-0.07558991760015488,-0.034159015864133835,-0.0019017545273527503,1.4848178625106812,-0.015114648267626762,-0.0002445722930133343,-0.011108025908470154,-0.048396676778793335,-0.28600478172302246,0.6832870841026306,3.5163562297821045,-10.703688621520996,0.00017341530474368483,-0.0028756437823176384,0.11388122290372849,0.6418402194976807,0.09683108329772949,133082.0,0.15146002173423767,996.5599975585938,974.9000244140625,110.7327651977539,104.81626892089844
3544,-1.1372859477996826,-0.01973806507885456,-0.02590382657945156,0.49266356229782104,-0.073279470205307,-1.5058797544043045e-05,-0.015005610883235931,-0.009029357694089413,-0.015742745250463486,-0.8283896446228027,0.001633924781344831,1.2125813961029053,-0.04757896065711975,0.5898900032043457,-0.03320342302322388,-0.08179701864719391,-0.03495059907436371,-0.0019773216918110847,1.5315139293670654,-0.016827136278152466,-0.0002568575437180698,-0.012832030653953552,-0.04996572434902191,-0.3025057017803192,0.6983274817466736,3.615100860595703,-10.68500804901123,0.0002601229352876544,-0.003061858005821705,0.09888507425785065,0.6430258750915527,0.09692883491516113,132851.0,0.1515914797782898,975.52001953125,978.77001953125,107.116455078125,105.32320404052734
