step,Episode/rew_acceleration,Episode/rew_action_rate,Episode/rew_action_smoothness2,Episode/rew_alive,Episode/rew_ang_vel_xy,Episode/rew_base_height,Episode/rew_contact_no_vel,Episode/rew_dof_pos_error,Episode/rew_dof_vel,Episode/rew_drift,Episode/rew_feet_clearance,Episode/rew_feet_orientation,Episode/rew_gait_contact,Episode/rew_gait_swing,Episode/rew_heading_drift,Episode/rew_hip_pos,Episode/rew_joint_torques,Episode/rew_leg_load_balance,Episode/rew_lin_vel_z,Episode/rew_orientation,Episode/rew_similar_to_default,Episode/rew_torque_limits,Episode/rew_tracking_ang_vel,Episode/rew_tracking_lin_vel,Loss/entropy,Loss/learning_rate,Loss/surrogate,Loss/value,Perf/collection_time,Perf/learning_time,Perf/total_fps,Policy/mean_std,Train/mean_episode_length,Train/mean_episode_length/time,Train/mean_reward,Train/mean_reward/time
38,-3.8465213775634766,-0.2167435735464096,-0.3269115686416626,0.4622558355331421,-0.23193535208702087,-4.794353662873618e-05,-0.0056880465708673,-0.1387631595134735,-0.042233459651470184,-4.104942798614502,0.057273220270872116,-0.015040501952171326,0.3203098475933075,-0.095924511551857,-2.6948208808898926,-0.022876236587762833,-0.009091440588235855,-0.03747167810797691,-0.0005017161602154374,-0.010893424972891808,-0.018207691609859467,-8.616011619567871,0.3599701523780823,2.793377637863159,16.621055603027344,0.004444444552063942,-0.007250994443893433,2.2718276977539062,0.748004674911499,0.1038961410522461,115393.0,0.5149993896484375,924.5800170898438,948.9099731445312,-328.989013671875,-338.23919677734375
39,-3.94327974319458,-0.2221134752035141,-0.33474600315093994,0.47425612807273865,-0.23763364553451538,-4.9569665861781687e-05,-0.005890022963285446,-0.14230889081954956,-0.043280526995658875,-4.207400321960449,0.05878712981939316,-0.015601917169988155,0.3283923268318176,-0.09847936034202576,-2.773803234100342,-0.023801667615771294,-0.009315606206655502,-0.037747807800769806,-0.0005177214625291526,-0.011423707008361816,-0.018772883340716362,-8.82387638092041,0.3699253499507904,2.870194911956787,16.57103157043457,0.004444444552063942,-0.008477482944726944,2.142534017562866,0.7474875450134277,0.10360932350158691,115502.0,0.5140642523765564,948.9099731445312,993.6500244140625,-338.23919677734375,-361.5225830078125
40,-4.048806190490723,-0.2276383340358734,-0.3430325388908386,0.48625636100769043,-0.24169018864631653,-4.960684964316897e-05,-0.006029840558767319,-0.1461436003446579,-0.044516220688819885,-4.39167594909668,0.060268402099609375,-0.015908731147646904,0.3378565311431885,-0.10065041482448578,-3.0533664226531982,-0.02429932914674282,-0.00956659484654665,-0.03667671978473663,-0.000524010683875531,-0.011375228874385357,-0.01928391307592392,-9.065513610839844,0.37404900789260864,2.977515697479248,16.513656616210938,0.006666666828095913,-0.009652424603700638,2.001256227493286,0.748291015625,0.10385394096374512,115360.0,0.5131316184997559,972.8800048828125,1001.0,-353.7291564941406,-360.16424560546875
41,-3.629624843597412,-0.204227015376091,-0.30776727199554443,0.4353599548339844,-0.21570543944835663,-4.589711898006499e-05,-0.005422336049377918,-0.13137951493263245,-0.040143921971321106,-4.052857398986816,0.05396842956542969,-0.01436489075422287,0.3032788038253784,-0.0898970365524292,-2.836137294769287,-0.022068288177251816,-0.008580203168094158,-0.037270788103342056,-0.0004771201347466558,-0.010402797721326351,-0.01734149269759655,-8.136932373046875,0.3318919539451599,2.6693217754364014,16.520294189453125,0.004444444552063942,-0.007075997535139322,1.9725611209869385,0.7409946918487549,0.10474109649658203,116234.0,0.5127865076065063,993.6500244140625,1001.0,-361.5225830078125,-354.4376220703125
42,-3.9999613761901855,-0.22598642110824585,-0.34078121185302734,0.4796522557735443,-0.24028722941875458,-4.942832310916856e-05,-0.005880951881408691,-0.14485347270965576,-0.04405222460627556,-4.163590908050537,0.05941730737686157,-0.015945574268698692,0.3323412537574768,-0.09954078495502472,-2.8478055000305176,-0.02424021065235138,-0.009458508342504501,-0.036946557462215424,-0.0005190648953430355,-0.011609438806772232,-0.019102318212389946,-8.971893310546875,0.37649449706077576,2.926055908203125,16.467832565307617,0.004444444552063942,-0.007252535782754421,1.8270213603973389,0.7440662384033203,0.10395979881286621,115920.0,0.5120736360549927,1001.0,1001.0,-360.16424560546875,-350.3255615234375
43,-3.995741844177246,-0.22598318755626678,-0.34097811579704285,0.4796522557735443,-0.24062155187129974,-5.045640864409506e-05,-0.005886807106435299,-0.144333153963089,-0.04393089562654495,-4.134204387664795,0.05947740003466606,-0.016002092510461807,0.33297234773635864,-0.0993654653429985,-2.9749011993408203,-0.024378877133131027,-0.009432629682123661,-0.03846054896712303,-0.0005227313376963139,-0.011627945117652416,-0.01912103220820427,-8.941620826721191,0.37701940536499023,2.9284191131591797,16.457338333129883,0.006666666828095913,-0.007487403228878975,1.6327561140060425,0.7474510669708252,0.10452818870544434,115383.0,0.5115615725517273,1001.0,1001.0,-354.4376220703125,-349.37603759765625
44,-3.9997425079345703,-0.22631317377090454,-0.34118911623954773,0.4796522557735443,-0.23596398532390594,-4.879187326878309e-05,-0.005973171442747116,-0.14490187168121338,-0.044018249958753586,-3.996730327606201,0.05948946997523308,-0.01594097726047039,0.33302736282348633,-0.09935017675161362,-2.6913650035858154,-0.02442505583167076,-0.009459475986659527,-0.03912942856550217,-0.0005206109490245581,-0.011577850207686424,-0.019149331375956535,-8.97182846069336,0.3829110562801361,2.9291906356811523,16.437719345092773,0.004444444552063942,-0.00804639421403408,1.4189164638519287,0.7348232269287109,0.10438680648803711,117138.0,0.511340856552124,1001.0,1001.0,-350.3255615234375,-345.8533630371094
45,-4.173293113708496,-0.23689556121826172,-0.3573610782623291,0.5005067586898804,-0.24705331027507782,-5.2268260333221406e-05,-0.006229450926184654,-0.15136544406414032,-0.045941948890686035,-4.196045875549316,0.06197625398635864,-0.016713418066501617,0.348359078168869,-0.1034330353140831,-2.844773054122925,-0.025571491569280624,-0.009863073006272316,-0.03951408714056015,-0.0005470197647809982,-0.012015825137495995,-0.020020771771669388,-9.35595703125,0.3971686065196991,3.093562602996826,16.407323837280273,0.006666666828095913,-0.008449902758002281,1.4332784414291382,0.7249901294708252,0.1041419506072998,118562.0,0.5108526945114136,1001.0,1001.0,-349.37603759765625,-341.3782653808594
46,-4.171318054199219,-0.2377721667289734,-0.35897859930992126,0.5005067586898804,-0.24629932641983032,-5.3576641221297905e-05,-0.006141184829175472,-0.15136009454727173,-0.04589278623461723,-4.067355155944824,0.06207476556301117,-0.01695568673312664,0.34921297430992126,-0.10319584608078003,-2.689013957977295,-0.025488369166851044,-0.009868244640529156,-0.039455562829971313,-0.0005448565352708101,-0.012080410495400429,-0.0200511422008276,-9.362122535705566,0.4065333604812622,3.0439963340759277,16.42377471923828,0.004444444552063942,-0.00873974896967411,1.383929967880249,0.7289535999298096,0.10405921936035156,118010.0,0.5109037160873413,1001.0,1001.0,-349.1708679199219,-344.9716796875
47,-4.184595108032227,-0.23842255771160126,-0.36009228229522705,0.5005067586898804,-0.24392810463905334,-4.964308755006641e-05,-0.006253357976675034,-0.15207283198833466,-0.046046070754528046,-3.9967613220214844,0.062013737857341766,-0.01668131723999977,0.34791797399520874,-0.10355555266141891,-2.7181396484375,-0.02568889409303665,-0.009868619032204151,-0.03960512578487396,-0.0005481509724631906,-0.011801008135080338,-0.02011050283908844,-9.369856834411621,0.4080370366573334,3.0509002208709717,16.385297775268555,0.004444444552063942,-0.00908038578927517,1.290583610534668,0.7244031429290771,0.10458135604858398,118583.0,0.5102535486221313,1001.0,1001.0,-345.8533630371094,-334.3960876464844
48,-4.180642127990723,-0.23861871659755707,-0.3602325916290283,0.5005067586898804,-0.2488899677991867,-5.365849210647866e-05,-0.006182120647281408,-0.15191344916820526,-0.04603143781423569,-4.003922939300537,0.06213092431426048,-0.01736418716609478,0.348895788192749,-0.10328394174575806,-2.7078559398651123,-0.02611338160932064,-0.009877577424049377,-0.03913296014070511,-0.000546696363016963,-0.01241445541381836,-0.020193103700876236,-9.373876571655273,0.40798553824424744,3.0770812034606934,16.334354400634766,0.004444444552063942,-0.009357916191220284,1.3814499378204346,0.7215309143066406,0.10381603240966797,119106.0,0.5086809992790222,1001.0,1001.0,-341.3782653808594,-344.19671630859375
49,-4.180871963500977,-0.23877355456352234,-0.36039912700653076,0.5005067586898804,-0.24565395712852478,-5.280141340335831e-05,-0.006159813608974218,-0.15216216444969177,-0.04611580818891525,-4.039336204528809,0.062158629298210144,-0.01743953675031662,0.3489433526992798,-0.10327072441577911,-2.867666244506836,-0.025981850922107697,-0.009888041764497757,-0.03921786695718765,-0.000542780791874975,-0.012081599794328213,-0.02023410052061081,-9.391071319580078,0.4061180353164673,3.0148093700408936,16.315298080444336,0.006666666828095913,-0.00823178794234991,1.2393543720245361,0.7242960929870605,0.10467767715454102,118585.0,0.5084564089775085,1001.0,1001.0,-344.9716796875,-334.894775390625
50,-4.005354881286621,-0.22987203299999237,-0.3471256196498871,0.4796522557735443,-0.2347610890865326,-4.973127943230793e-05,-0.0059397160075604916,-0.14576254785060883,-0.044036634266376495,-3.653973340988159,0.0594746395945549,-0.016529636457562447,0.3347487449645996,-0.09887202829122543,-2.1637210845947266,-0.02494165115058422,-0.0094706816598773,-0.037090133875608444,-0.00051774678286165,-0.01181214302778244,-0.019382646307349205,-8.988516807556152,0.40020808577537537,2.945516586303711,16.26313018798828,0.004444444552063942,-0.009813640266656876,1.0371685028076172,0.7264750003814697,0.10454225540161133,118293.0,0.5072419047355652,1001.0,1001.0,-334.3960876464844,-338.14666748046875
51,-4.180686950683594,-0.23996898531913757,-0.3626178503036499,0.5005067586898804,-0.2397652566432953,-5.117611726745963e-05,-0.006116524338722229,-0.15211305022239685,-0.045914821326732635,-3.948014259338379,0.0619598850607872,-0.016974829137325287,0.3484876751899719,-0.10339730978012085,-2.7176311016082764,-0.026037361472845078,-0.009874878451228142,-0.041233234107494354,-0.0005415563937276602,-0.01190518494695425,-0.020269792526960373,-9.381152153015137,0.4095795154571533,3.0544333457946777,16.215688705444336,0.004444444552063942,-0.009882902726531029,0.9885197877883911,0.7251217365264893,0.10378623008728027,118594.0,0.5058779716491699,1001.0,1001.0,-344.19671630859375,-336.9195861816406
52,-4.184920310974121,-0.2406737506389618,-0.36390483379364014,0.5005067586898804,-0.24570545554161072,-5.487948510563001e-05,-0.006161299999803305,-0.15264442563056946,-0.046202629804611206,-3.870431423187256,0.06211916729807854,-0.017627980560064316,0.349348783493042,-0.10315810143947601,-2.5877633094787598,-0.026249364018440247,-0.009879972785711288,-0.03685108572244644,-0.0005512872012332082,-0.012408135458827019,-0.020353544503450394,-9.381954193115234,0.4130825996398926,3.0444858074188232,16.138519287109375,0.00296296295709908,-0.009655055589973927,0.8824265003204346,0.7231264114379883,0.10488057136535645,118723.0,0.5046632885932922,1001.0,1001.0,-338.82330322265625,-333.16552734375
53,-4.184926509857178,-0.2400307059288025,-0.36274218559265137,0.5005067586898804,-0.2418913096189499,-5.172197052161209e-05,-0.0061188554391264915,-0.15194043517112732,-0.04602370411157608,-3.912191390991211,0.062045868486166,-0.01761077344417572,0.34910809993743896,-0.103224977850914,-2.5539464950561523,-0.026413533836603165,-0.009883716702461243,-0.04018337279558182,-0.0005314923473633826,-0.012122688814997673,-0.020402122288942337,-9.381010055541992,0.4131924510002136,3.0614871978759766,16.086978912353516,0.004444444552063942,-0.009185642004013062,0.7873741984367371,0.7256200313568115,0.10439038276672363,118437.0,0.5032665729522705,1001.0,1001.0,-334.894775390625,-332.8446044921875
54,-4.181155204772949,-0.2405238151550293,-0.3636508882045746,0.5005067586898804,-0.24265596270561218,-5.3290386858861893e-05,-0.006153375841677189,-0.15202370285987854,-0.04587749391794205,-3.8930366039276123,0.062091149389743805,-0.017586737871170044,0.3494342267513275,-0.10313435643911362,-2.740558624267578,-0.026638057082891464,-0.009880243800580502,-0.03954610228538513,-0.0005408735596574843,-0.012281274423003197,-0.020442349836230278,-9.37701416015625,0.41154515743255615,3.0665156841278076,15.990533828735352,0.00296296295709908,-0.01049758493900299,0.7013621926307678,0.7187678813934326,0.10417842864990234,119453.0,0.501300573348999,1001.0,1001.0,-338.14666748046875,-325.20111083984375
55,-3.998392105102539,-0.23084062337875366,-0.3490030765533447,0.4796522557735443,-0.22889357805252075,-4.799849557457492e-05,-0.0058821081183850765,-0.14516958594322205,-0.04369910806417465,-3.6354122161865234,0.059509020298719406,-0.01669672131538391,0.33620989322662354,-0.09846615046262741,-2.344285011291504,-0.02516156993806362,-0.009455922059714794,-0.03558742254972458,-0.0005049700266681612,-0.011593317613005638,-0.01949498802423477,-8.973936080932617,0.3992140293121338,2.9429163932800293,15.918597221374512,0.00296296295709908,-0.011277049779891968,0.7255222797393799,0.7171375751495361,0.10391354560852051,119729.0,0.49976256489753723,1001.0,1001.0,-336.9195861816406,-325.977294921875
56,-4.0013580322265625,-0.23076991736888885,-0.3488968014717102,0.4796522557735443,-0.22806194424629211,-5.028935265727341e-05,-0.005907521583139896,-0.14503346383571625,-0.04372590035200119,-3.597569465637207,0.059715937823057175,-0.017170540988445282,0.3364722430706024,-0.0983932614326477,-2.5041017532348633,-0.025844555348157883,-0.009453056380152702,-0.03498838096857071,-0.0005087704630568624,-0.011848347261548042,-0.019672714173793793,-8.97065544128418,0.40344953536987305,2.934359312057495,15.82191276550293,0.00296296295709908,-0.010759484022855759,0.6796852350234985,0.7235338687896729,0.10453581809997559,118714.0,0.49754953384399414,1001.0,1001.0,-333.16552734375,-320.5848693847656
57,-4.172295570373535,-0.24027562141418457,-0.3632603883743286,0.5005067586898804,-0.23747408390045166,-5.251800030237064e-05,-0.006069933995604515,-0.15127435326576233,-0.04569488763809204,-3.693171977996826,0.062105923891067505,-0.017793186008930206,0.3499867916107178,-0.10298086702823639,-2.4240775108337402,-0.026681244373321533,-0.009865622036159039,-0.0382528230547905,-0.000530763529241085,-0.012182861566543579,-0.020513147115707397,-9.358526229858398,0.42170366644859314,3.0278422832489014,15.731449127197266,0.00296296295709908,-0.010701430030167103,0.6111140847206116,0.7236573696136475,0.10436224937438965,118721.0,0.49548423290252686,1001.0,1001.0,-332.8446044921875,-329.4905090332031
58,-4.1728949546813965,-0.24105733633041382,-0.36466169357299805,0.5005067586898804,-0.23891612887382507,-5.359852366382256e-05,-0.00610539223998785,-0.15136119723320007,-0.045689985156059265,-3.6702003479003906,0.06210620328783989,-0.017986800521612167,0.3493945002555847,-0.10314542055130005,-2.342956781387329,-0.026840098202228546,-0.009857309982180595,-0.04139692336320877,-0.0005440529785118997,-0.012357529252767563,-0.020535137504339218,-9.352117538452148,0.42226964235305786,3.0484607219696045,15.62283706665039,0.0019753086380660534,-0.011233242228627205,0.46750810742378235,0.7251594066619873,0.10372734069824219,118597.0,0.4937586486339569,1001.0,1001.0,-327.9313659667969,-317.774658203125
59,-4.003513336181641,-0.23146650195121765,-0.3503529727458954,0.4796522557735443,-0.22694270312786102,-5.083600262878463e-05,-0.005898048635572195,-0.14507924020290375,-0.04383733123540878,-3.4907662868499756,0.05952126905322075,-0.017498662695288658,0.3369921147823334,-0.09824886918067932,-2.3661317825317383,-0.025956353172659874,-0.009452606551349163,-0.0349343903362751,-0.0005184359033592045,-0.01192373689264059,-0.019755223765969276,-8.965041160583496,0.40632641315460205,2.9870777130126953,15.5250825881958,0.00296296295709908,-0.012339369393885136,0.4456500709056854,0.7160515785217285,0.10594582557678223,119591.0,0.4915050268173218,1001.0,1001.0,-325.20111083984375,-314.76068115234375
60,-4.184649467468262,-0.24056598544120789,-0.36399349570274353,0.5005067586898804,-0.23569123446941376,-5.296818562783301e-05,-0.006051509641110897,-0.1507280021905899,-0.045779790729284286,-3.559112071990967,0.06199502572417259,-0.017969146370887756,0.3503105640411377,-0.10289093106985092,-2.172532558441162,-0.02715204656124115,-0.00984438881278038,-0.037902601063251495,-0.00053930573631078,-0.012407394126057625,-0.02064293995499611,-9.334636688232422,0.42847269773483276,3.063426971435547,15.40477180480957,0.00296296295709908,-0.011513611301779747,0.4519347846508026,0.7228641510009766,0.10493636131286621,118753.0,0.48821547627449036,1001.0,1001.0,-325.977294921875,-307.33148193359375
61,-3.9958598613739014,-0.2310929000377655,-0.3498380184173584,0.4796522557735443,-0.22605380415916443,-5.006164064980112e-05,-0.005862644873559475,-0.14411628246307373,-0.0435522124171257,-3.396527051925659,0.05936841294169426,-0.017215438187122345,0.33693814277648926,-0.09826385229825974,-1.995590090751648,-0.025692595168948174,-0.009426521137356758,-0.035652391612529755,-0.0005124202580191195,-0.011687621474266052,-0.01974245347082615,-8.93652629852295,0.4110698103904724,2.934305191040039,15.259215354919434,0.00296296295709908,-0.010969980619847775,0.3485964238643646,0.7184183597564697,0.10438847541809082,119473.0,0.4849698841571808,1001.0,1001.0,-320.5848693847656,-308.1398010253906
